,Name,Date,Departure,Arrival,Source,Destination,Stops,Duration,Price
528,IndiGo,15-Dec,7:20,10:35,Kolkata,Mumbai,Non Stop,3h 15m,"4,499"
529,IndiGo,15-Dec,8:20,17:20,Kolkata,Mumbai,1 Stop,9h 00m,"4,499"
530,IndiGo,26-Nov,17:30,21:35,Kolkata,New Delhi,1 Stop,4h 05m,"3,962"
531,IndiGo,26-Nov,17:30,22:05,Kolkata,New Delhi,1 Stop,4h 35m,"3,962"
532,IndiGo,26-Nov,17:15,22:30,Kolkata,New Delhi,1 Stop,5h 15m,"3,962"
533,IndiGo,26-Nov,16:20,22:45,Kolkata,New Delhi,1 Stop,6h 25m,"3,962"
534,IndiGo,26-Nov,8:10,14:45,Kolkata,New Delhi,1 Stop,6h 35m,"3,962"
535,IndiGo,26-Nov,17:30,00:05 + 1 day,Kolkata,New Delhi,1 Stop,6h 35m,"3,962"
536,IndiGo,26-Nov,14:45,21:35,Kolkata,New Delhi,1 Stop,6h 50m,"3,962"
537,IndiGo,26-Nov,14:45,22:05,Kolkata,New Delhi,1 Stop,7h 20m,"3,962"
538,IndiGo,26-Nov,14:50,22:30,Kolkata,New Delhi,1 Stop,7h 40m,"3,962"
539,IndiGo,26-Nov,14:45,00:05 + 1 day,Kolkata,New Delhi,1 Stop,9h 20m,"3,962"
540,IndiGo,30-Nov,19:00,20:05,Kolkata,Guwahati,Non Stop,1h 05m,"2,294"
541,IndiGo,30-Nov,21:05,22:10,Kolkata,Guwahati,Non Stop,1h 05m,"2,294"
542,Go First,30-Nov,9:20,10:30,Kolkata,Guwahati,Non Stop,1h 10m,"2,294"
543,IndiGo,30-Nov,14:25,15:35,Kolkata,Guwahati,Non Stop,1h 10m,"2,294"
544,Air Asia,30-Nov,5:25,6:40,Kolkata,Guwahati,Non Stop,1h 15m,"2,294"
545,Go First,30-Nov,6:15,7:30,Kolkata,Guwahati,Non Stop,1h 15m,"2,294"
546,SpiceJet,30-Nov,6:45,8:10,Kolkata,Guwahati,Non Stop,1h 25m,"2,373"
547,SpiceJet,30-Nov,17:15,18:40,Kolkata,Guwahati,Non Stop,1h 25m,"2,373"
548,IndiGo,30-Nov,4:50,5:55,Kolkata,Guwahati,Non Stop,1h 05m,"2,394"
549,IndiGo,30-Nov,5:40,6:55,Kolkata,Guwahati,Non Stop,1h 15m,"2,394"
550,Go First,03-Jan,13:20,21:30,Kolkata,Goa,1 Stop,8h 10m,"5,111"
551,IndiGo,03-Jan,13:50,21:20,Kolkata,Goa,1 Stop,7h 30m,"5,964"
552,IndiGo,03-Jan,6:05,13:55,Kolkata,Goa,1 Stop,7h 50m,"5,964"
553,IndiGo,03-Jan,9:35,17:35,Kolkata,Goa,1 Stop,8h 00m,"5,964"
554,IndiGo,03-Jan,11:25,18:00,Kolkata,Goa,1 Stop,6h 35m,"6,334"
555,SpiceJet,03-Jan,9:40,17:05,Kolkata,Goa,1 Stop,7h 25m,"6,367"
556,SpiceJet,03-Jan,9:40,01:00 + 1 day,Kolkata,Goa,1 Stop,15h 20m,"6,367"
557,SpiceJet,03-Jan,21:15,17:05 + 1 day,Kolkata,Goa,1 Stop,19h 50m,"6,367"
558,Go First,03-Jan,9:30,17:10,Kolkata,Goa,1 Stop,7h 40m,"6,384"
559,Go First,03-Jan,17:30,23:25,Kolkata,Goa,1 Stop,5h 55m,"6,403"
560,Go First,01-Jan,17:05,23:30,Kolkata,Pune,1 Stop,6h 25m,"4,180"
561,SpiceJet,01-Jan,9:15,11:55,Kolkata,Pune,Non Stop,2h 40m,"5,497"
562,IndiGo,01-Jan,21:30,00:15 + 1 day,Kolkata,Pune,Non Stop,2h 45m,"5,498"
563,Go First,01-Jan,22:40,01:05 + 1 day,Kolkata,Pune,Non Stop,2h 25m,"5,707"
564,IndiGo,01-Jan,21:05,04:30 + 1 day,Kolkata,Pune,1 Stop,7h 25m,"5,887"
565,IndiGo,01-Jan,21:05,06:35 + 1 day,Kolkata,Pune,1 Stop,9h 30m,"5,887"
566,Air India,01-Jan,15:30,07:00 + 1 day,Kolkata,Pune,1 Stop,15h 30m,"6,050"
567,Air India,01-Jan,15:30,12:05 + 1 day,Kolkata,Pune,2 Stop(s),20h 35m,"6,050"
568,Air India,01-Jan,15:30,18:10 + 1 day,Kolkata,Pune,1 Stop,26h 40m,"6,050"
569,IndiGo,01-Jan,19:25,04:30 + 1 day,Kolkata,Pune,1 Stop,9h 05m,"6,192"
570,SpiceJet,13-Jan,15:10,17:30,Kolkata,Chennai,Non Stop,2h 20m,"3,337"
571,SpiceJet,13-Jan,17:35,20:10,Kolkata,Chennai,Non Stop,2h 35m,"3,337"
572,Air Asia,13-Jan,13:30,16:05,Kolkata,Chennai,Non Stop,2h 35m,"3,454"
573,Air Asia,13-Jan,4:40,8:35,Kolkata,Chennai,1 Stop,3h 55m,"3,454"
574,Air Asia,13-Jan,16:30,20:30,Kolkata,Chennai,1 Stop,4h 00m,"3,454"
575,IndiGo,13-Jan,5:30,8:00,Kolkata,Chennai,Non Stop,2h 30m,"4,964"
576,IndiGo,13-Jan,8:50,11:20,Kolkata,Chennai,Non Stop,2h 30m,"4,964"
577,IndiGo,13-Jan,11:15,13:45,Kolkata,Chennai,Non Stop,2h 30m,"4,964"
578,IndiGo,13-Jan,12:30,15:00,Kolkata,Chennai,Non Stop,2h 30m,"4,964"
579,IndiGo,13-Jan,16:05,18:35,Kolkata,Chennai,Non Stop,2h 30m,"4,964"
580,IndiGo,19-Nov,1:15,7:35,Kolkata,Srinagar,1 Stop,6h 20m,"6,647"
581,IndiGo,19-Nov,10:10,18:35,Kolkata,Srinagar,1 Stop,8h 25m,"6,647"
582,IndiGo,19-Nov,1:15,10:10,Kolkata,Srinagar,1 Stop,8h 55m,"6,647"
583,IndiGo,19-Nov,8:45,18:35,Kolkata,Srinagar,1 Stop,9h 50m,"6,647"
584,IndiGo,19-Nov,21:40,07:35 + 1 day,Kolkata,Srinagar,1 Stop,9h 55m,"6,647"
585,IndiGo,19-Nov,10:10,20:30,Kolkata,Srinagar,1 Stop,10h 20m,"6,647"
586,IndiGo,19-Nov,8:45,20:30,Kolkata,Srinagar,1 Stop,11h 45m,"6,647"
587,IndiGo,19-Nov,6:40,18:35,Kolkata,Srinagar,1 Stop,11h 55m,"6,647"
588,SpiceJet,19-Nov,6:05,08:10 + 1 day,Kolkata,Srinagar,1 Stop,26h 05m,"6,702"
589,SpiceJet,19-Nov,6:05,08:50 + 1 day,Kolkata,Srinagar,1 Stop,26h 45m,"6,702"
590,IndiGo,19-Jan,19:45,22:10,Kolkata,Hyderabad,Non Stop,2h 25m,"2,436"
591,IndiGo,19-Jan,9:35,12:05,Kolkata,Hyderabad,Non Stop,2h 30m,"2,436"
592,IndiGo,19-Jan,6:45,11:20,Kolkata,Hyderabad,1 Stop,4h 35m,"2,436"
593,IndiGo,19-Jan,18:20,23:10,Kolkata,Hyderabad,1 Stop,4h 50m,"2,436"
594,IndiGo,19-Jan,6:00,11:20,Kolkata,Hyderabad,1 Stop,5h 20m,"2,436"
595,IndiGo,19-Jan,8:30,14:15,Kolkata,Hyderabad,1 Stop,5h 45m,"2,436"
596,IndiGo,19-Jan,15:20,22:45,Kolkata,Hyderabad,1 Stop,7h 25m,"2,436"
597,IndiGo,19-Jan,8:20,16:10,Kolkata,Hyderabad,1 Stop,7h 50m,"2,436"
598,IndiGo,19-Jan,11:30,19:20,Kolkata,Hyderabad,1 Stop,7h 50m,"2,436"
599,IndiGo,19-Jan,15:05,23:10,Kolkata,Hyderabad,1 Stop,8h 05m,"2,436"
600,Air Asia,14-Dec,17:50,20:10,Pune,New Delhi,Non Stop,2h 20m,"2,798"
601,IndiGo,14-Dec,19:50,22:10,Pune,New Delhi,Non Stop,2h 20m,"2,798"
602,SpiceJet,14-Dec,8:25,10:40,Pune,New Delhi,Non Stop,2h 15m,"2,859"
603,Vistara,14-Dec,8:15,10:25,Pune,New Delhi,Non Stop,2h 10m,"2,948"
604,Vistara,14-Dec,16:55,19:05,Pune,New Delhi,Non Stop,2h 10m,"2,948"
605,Vistara,14-Dec,20:20,22:30,Pune,New Delhi,Non Stop,2h 10m,"2,948"
606,Vistara,14-Dec,13:10,15:25,Pune,New Delhi,Non Stop,2h 15m,"2,948"
607,Air Asia,14-Dec,18:40,20:50,Pune,New Delhi,Non Stop,2h 10m,"3,112"
608,IndiGo,14-Dec,5:55,8:15,Pune,New Delhi,Non Stop,2h 20m,"3,114"
609,IndiGo,14-Dec,7:15,9:35,Pune,New Delhi,Non Stop,2h 20m,"3,114"
610,IndiGo,25-Nov,8:35,11:25,Chennai,New Delhi,Non Stop,2h 50m,"2,270"
611,IndiGo,25-Nov,18:30,23:45,Chennai,New Delhi,1 Stop,5h 15m,"2,329"
612,IndiGo,25-Nov,17:05,22:25,Chennai,New Delhi,1 Stop,5h 20m,"2,329"
613,IndiGo,25-Nov,15:45,22:25,Chennai,New Delhi,1 Stop,6h 40m,"2,329"
614,IndiGo,25-Nov,17:05,23:45,Chennai,New Delhi,1 Stop,6h 40m,"2,329"
615,IndiGo,25-Nov,15:45,23:45,Chennai,New Delhi,1 Stop,8h 00m,"2,329"
616,SpiceJet,25-Nov,21:40,00:25 + 1 day,Chennai,New Delhi,Non Stop,2h 45m,"2,520"
617,Vistara,25-Nov,10:50,13:35,Chennai,New Delhi,Non Stop,2h 45m,"2,643"
618,Vistara,25-Nov,17:25,20:10,Chennai,New Delhi,Non Stop,2h 45m,"2,643"
619,Vistara,25-Nov,21:05,23:55,Chennai,New Delhi,Non Stop,2h 50m,"2,643"
620,Go First,15-Jan,5:50,12:30,Pune,Kolkata,1 Stop,6h 40m,"4,148"
621,Go First,15-Jan,1:35,4:00,Pune,Kolkata,Non Stop,2h 25m,"5,000"
622,IndiGo,15-Jan,4:30,6:55,Pune,Kolkata,Non Stop,2h 25m,"5,000"
623,SpiceJet,15-Jan,12:30,15:10,Pune,Kolkata,Non Stop,2h 40m,"5,000"
624,Go First,15-Jan,1:25,16:30,Pune,Kolkata,1 Stop,15h 05m,"5,180"
625,Air Asia,15-Jan,19:25,01:25 + 1 day,Pune,Kolkata,1 Stop,6h 00m,"5,204"
626,Air Asia,15-Jan,19:25,01:35 + 1 day,Pune,Kolkata,1 Stop,6h 10m,"5,204"
627,Air Asia,15-Jan,19:25,08:05 + 1 day,Pune,Kolkata,1 Stop,12h 40m,"5,204"
628,IndiGo,15-Jan,9:15,19:10,Pune,Kolkata,1 Stop,9h 55m,"5,747"
629,IndiGo,15-Jan,5:00,11:05,Pune,Kolkata,1 Stop,6h 05m,"5,806"
630,IndiGo,13-Dec,21:25,23:59,Patna,Bangalore,Non Stop,2h 34m,"3,659"
631,Air India,13-Dec,21:05,23:55,Patna,Bangalore,Non Stop,2h 50m,"3,669"
632,SpiceJet,13-Dec,18:10,20:40,Patna,Bangalore,Non Stop,2h 30m,"3,940"
633,IndiGo,13-Dec,11:55,14:40,Patna,Bangalore,Non Stop,2h 45m,"4,259"
634,IndiGo,13-Dec,17:05,22:30,Patna,Bangalore,1 Stop,5h 25m,"4,594"
635,IndiGo,13-Dec,17:05,00:45 + 1 day,Patna,Bangalore,1 Stop,7h 40m,"4,594"
636,Go First,13-Dec,14:45,17:10,Patna,Bangalore,Non Stop,2h 25m,"5,109"
637,Go First,13-Dec,12:25,14:55,Patna,Bangalore,Non Stop,2h 30m,"5,109"
638,IndiGo,13-Dec,16:05,21:25,Patna,Bangalore,1 Stop,5h 20m,"5,180"
639,IndiGo,13-Dec,16:05,22:10,Patna,Bangalore,1 Stop,6h 05m,"5,180"
640,IndiGo,19-Jan,14:05,20:25,Pune,Lucknow,1 Stop,6h 20m,"4,310"
641,IndiGo,19-Jan,23:45,09:00 + 1 day,Pune,Lucknow,1 Stop,9h 15m,"4,310"
642,Vistara,19-Jan,8:15,14:50,Pune,Lucknow,1 Stop,6h 35m,"4,365"
643,Vistara,19-Jan,20:20,08:40 + 1 day,Pune,Lucknow,1 Stop,12h 20m,"4,365"
644,Vistara,19-Jan,16:55,08:40 + 1 day,Pune,Lucknow,1 Stop,15h 45m,"4,365"
645,Vistara,19-Jan,20:20,14:50 + 1 day,Pune,Lucknow,1 Stop,18h 30m,"4,365"
646,Vistara,19-Jan,13:10,08:40 + 1 day,Pune,Lucknow,1 Stop,19h 30m,"4,365"
647,Vistara,19-Jan,16:55,14:50 + 1 day,Pune,Lucknow,1 Stop,21h 55m,"4,365"
648,Vistara,19-Jan,8:15,08:40 + 1 day,Pune,Lucknow,1 Stop,24h 25m,"4,365"
649,Vistara,19-Jan,13:10,14:50 + 1 day,Pune,Lucknow,1 Stop,25h 40m,"4,365"
650,Air Asia,14-Dec,17:50,20:10,Pune,New Delhi,Non Stop,2h 20m,"2,798"
651,IndiGo,14-Dec,19:50,22:10,Pune,New Delhi,Non Stop,2h 20m,"2,798"
652,SpiceJet,14-Dec,8:25,10:40,Pune,New Delhi,Non Stop,2h 15m,"2,859"
653,Vistara,14-Dec,8:15,10:25,Pune,New Delhi,Non Stop,2h 10m,"2,948"
654,Vistara,14-Dec,16:55,19:05,Pune,New Delhi,Non Stop,2h 10m,"2,948"
655,Vistara,14-Dec,20:20,22:30,Pune,New Delhi,Non Stop,2h 10m,"2,948"
656,Vistara,14-Dec,13:10,15:25,Pune,New Delhi,Non Stop,2h 15m,"2,948"
657,Air Asia,14-Dec,18:40,20:50,Pune,New Delhi,Non Stop,2h 10m,"3,112"
658,IndiGo,14-Dec,5:55,8:15,Pune,New Delhi,Non Stop,2h 20m,"3,114"
659,IndiGo,14-Dec,7:15,9:35,Pune,New Delhi,Non Stop,2h 20m,"3,114"
660,IndiGo,25-Nov,8:35,11:25,Chennai,New Delhi,Non Stop,2h 50m,"2,270"
661,IndiGo,25-Nov,18:30,23:45,Chennai,New Delhi,1 Stop,5h 15m,"2,329"
662,IndiGo,25-Nov,17:05,22:25,Chennai,New Delhi,1 Stop,5h 20m,"2,329"
663,IndiGo,25-Nov,15:45,22:25,Chennai,New Delhi,1 Stop,6h 40m,"2,329"
664,IndiGo,25-Nov,17:05,23:45,Chennai,New Delhi,1 Stop,6h 40m,"2,329"
665,IndiGo,25-Nov,15:45,23:45,Chennai,New Delhi,1 Stop,8h 00m,"2,329"
666,SpiceJet,25-Nov,21:40,00:25 + 1 day,Chennai,New Delhi,Non Stop,2h 45m,"2,520"
667,Vistara,25-Nov,10:50,13:35,Chennai,New Delhi,Non Stop,2h 45m,"2,643"
668,Vistara,25-Nov,17:25,20:10,Chennai,New Delhi,Non Stop,2h 45m,"2,643"
669,Vistara,25-Nov,21:05,23:55,Chennai,New Delhi,Non Stop,2h 50m,"2,643"
670,Go First,15-Jan,5:50,12:30,Pune,Kolkata,1 Stop,6h 40m,"4,148"
671,Go First,15-Jan,1:35,4:00,Pune,Kolkata,Non Stop,2h 25m,"5,000"
672,IndiGo,15-Jan,4:30,6:55,Pune,Kolkata,Non Stop,2h 25m,"5,000"
673,SpiceJet,15-Jan,12:30,15:10,Pune,Kolkata,Non Stop,2h 40m,"5,000"
674,Go First,15-Jan,1:25,16:30,Pune,Kolkata,1 Stop,15h 05m,"5,180"
675,Air Asia,15-Jan,19:25,01:25 + 1 day,Pune,Kolkata,1 Stop,6h 00m,"5,204"
676,Air Asia,15-Jan,19:25,01:35 + 1 day,Pune,Kolkata,1 Stop,6h 10m,"5,204"
677,Air Asia,15-Jan,19:25,08:05 + 1 day,Pune,Kolkata,1 Stop,12h 40m,"5,204"
678,IndiGo,15-Jan,9:15,19:10,Pune,Kolkata,1 Stop,9h 55m,"5,747"
679,IndiGo,15-Jan,5:00,11:05,Pune,Kolkata,1 Stop,6h 05m,"5,806"
680,IndiGo,13-Dec,21:25,23:59,Patna,Bangalore,Non Stop,2h 34m,"3,659"
681,Air India,13-Dec,21:05,23:55,Patna,Bangalore,Non Stop,2h 50m,"3,669"
682,SpiceJet,13-Dec,18:10,20:40,Patna,Bangalore,Non Stop,2h 30m,"3,940"
683,IndiGo,13-Dec,11:55,14:40,Patna,Bangalore,Non Stop,2h 45m,"4,259"
684,IndiGo,13-Dec,17:05,22:30,Patna,Bangalore,1 Stop,5h 25m,"4,594"
685,IndiGo,13-Dec,17:05,00:45 + 1 day,Patna,Bangalore,1 Stop,7h 40m,"4,594"
686,Go First,13-Dec,14:45,17:10,Patna,Bangalore,Non Stop,2h 25m,"5,109"
687,Go First,13-Dec,12:25,14:55,Patna,Bangalore,Non Stop,2h 30m,"5,109"
688,IndiGo,13-Dec,16:05,21:25,Patna,Bangalore,1 Stop,5h 20m,"5,180"
689,IndiGo,13-Dec,16:05,22:10,Patna,Bangalore,1 Stop,6h 05m,"5,180"
690,IndiGo,19-Jan,14:05,20:25,Pune,Lucknow,1 Stop,6h 20m,"4,310"
691,IndiGo,19-Jan,23:45,09:00 + 1 day,Pune,Lucknow,1 Stop,9h 15m,"4,310"
692,Vistara,19-Jan,8:15,14:50,Pune,Lucknow,1 Stop,6h 35m,"4,365"
693,Vistara,19-Jan,20:20,08:40 + 1 day,Pune,Lucknow,1 Stop,12h 20m,"4,365"
694,Vistara,19-Jan,16:55,08:40 + 1 day,Pune,Lucknow,1 Stop,15h 45m,"4,365"
695,Vistara,19-Jan,20:20,14:50 + 1 day,Pune,Lucknow,1 Stop,18h 30m,"4,365"
696,Vistara,19-Jan,13:10,08:40 + 1 day,Pune,Lucknow,1 Stop,19h 30m,"4,365"
697,Vistara,19-Jan,16:55,14:50 + 1 day,Pune,Lucknow,1 Stop,21h 55m,"4,365"
698,Vistara,19-Jan,8:15,08:40 + 1 day,Pune,Lucknow,1 Stop,24h 25m,"4,365"
699,Vistara,19-Jan,13:10,14:50 + 1 day,Pune,Lucknow,1 Stop,25h 40m,"4,365"
700,Air Asia,14-Dec,17:50,20:10,Pune,New Delhi,Non Stop,2h 20m,"2,798"
701,IndiGo,14-Dec,19:50,22:10,Pune,New Delhi,Non Stop,2h 20m,"2,798"
702,SpiceJet,14-Dec,8:25,10:40,Pune,New Delhi,Non Stop,2h 15m,"2,859"
703,Vistara,14-Dec,8:15,10:25,Pune,New Delhi,Non Stop,2h 10m,"2,948"
704,Vistara,14-Dec,16:55,19:05,Pune,New Delhi,Non Stop,2h 10m,"2,948"
705,Vistara,14-Dec,20:20,22:30,Pune,New Delhi,Non Stop,2h 10m,"2,948"
706,Vistara,14-Dec,13:10,15:25,Pune,New Delhi,Non Stop,2h 15m,"2,948"
707,Air Asia,14-Dec,18:40,20:50,Pune,New Delhi,Non Stop,2h 10m,"3,112"
708,IndiGo,14-Dec,5:55,8:15,Pune,New Delhi,Non Stop,2h 20m,"3,114"
709,IndiGo,14-Dec,7:15,9:35,Pune,New Delhi,Non Stop,2h 20m,"3,114"
710,IndiGo,25-Nov,8:35,11:25,Chennai,New Delhi,Non Stop,2h 50m,"2,270"
711,IndiGo,25-Nov,18:30,23:45,Chennai,New Delhi,1 Stop,5h 15m,"2,329"
712,IndiGo,25-Nov,17:05,22:25,Chennai,New Delhi,1 Stop,5h 20m,"2,329"
713,IndiGo,25-Nov,15:45,22:25,Chennai,New Delhi,1 Stop,6h 40m,"2,329"
714,IndiGo,25-Nov,17:05,23:45,Chennai,New Delhi,1 Stop,6h 40m,"2,329"
715,IndiGo,25-Nov,15:45,23:45,Chennai,New Delhi,1 Stop,8h 00m,"2,329"
716,SpiceJet,25-Nov,21:40,00:25 + 1 day,Chennai,New Delhi,Non Stop,2h 45m,"2,520"
717,Vistara,25-Nov,10:50,13:35,Chennai,New Delhi,Non Stop,2h 45m,"2,643"
718,Vistara,25-Nov,17:25,20:10,Chennai,New Delhi,Non Stop,2h 45m,"2,643"
719,Vistara,25-Nov,21:05,23:55,Chennai,New Delhi,Non Stop,2h 50m,"2,643"
720,Go First,15-Jan,5:50,12:30,Pune,Kolkata,1 Stop,6h 40m,"4,148"
721,Go First,15-Jan,1:35,4:00,Pune,Kolkata,Non Stop,2h 25m,"5,000"
722,IndiGo,15-Jan,4:30,6:55,Pune,Kolkata,Non Stop,2h 25m,"5,000"
723,SpiceJet,15-Jan,12:30,15:10,Pune,Kolkata,Non Stop,2h 40m,"5,000"
724,Go First,15-Jan,1:25,16:30,Pune,Kolkata,1 Stop,15h 05m,"5,180"
725,Air Asia,15-Jan,19:25,01:25 + 1 day,Pune,Kolkata,1 Stop,6h 00m,"5,204"
726,Air Asia,15-Jan,19:25,01:35 + 1 day,Pune,Kolkata,1 Stop,6h 10m,"5,204"
727,Air Asia,15-Jan,19:25,08:05 + 1 day,Pune,Kolkata,1 Stop,12h 40m,"5,204"
728,IndiGo,15-Jan,9:15,19:10,Pune,Kolkata,1 Stop,9h 55m,"5,747"
729,IndiGo,15-Jan,5:00,11:05,Pune,Kolkata,1 Stop,6h 05m,"5,806"
730,IndiGo,13-Dec,21:25,23:59,Patna,Bangalore,Non Stop,2h 34m,"3,659"
731,Air India,13-Dec,21:05,23:55,Patna,Bangalore,Non Stop,2h 50m,"3,669"
732,SpiceJet,13-Dec,18:10,20:40,Patna,Bangalore,Non Stop,2h 30m,"3,940"
733,IndiGo,13-Dec,11:55,14:40,Patna,Bangalore,Non Stop,2h 45m,"4,259"
734,IndiGo,13-Dec,17:05,22:30,Patna,Bangalore,1 Stop,5h 25m,"4,594"
735,IndiGo,13-Dec,17:05,00:45 + 1 day,Patna,Bangalore,1 Stop,7h 40m,"4,594"
736,Go First,13-Dec,14:45,17:10,Patna,Bangalore,Non Stop,2h 25m,"5,109"
737,Go First,13-Dec,12:25,14:55,Patna,Bangalore,Non Stop,2h 30m,"5,109"
738,IndiGo,13-Dec,16:05,21:25,Patna,Bangalore,1 Stop,5h 20m,"5,180"
739,IndiGo,13-Dec,16:05,22:10,Patna,Bangalore,1 Stop,6h 05m,"5,180"
740,IndiGo,19-Jan,14:05,20:25,Pune,Lucknow,1 Stop,6h 20m,"4,310"
741,IndiGo,19-Jan,23:45,09:00 + 1 day,Pune,Lucknow,1 Stop,9h 15m,"4,310"
742,Vistara,19-Jan,8:15,14:50,Pune,Lucknow,1 Stop,6h 35m,"4,365"
743,Vistara,19-Jan,20:20,08:40 + 1 day,Pune,Lucknow,1 Stop,12h 20m,"4,365"
744,Vistara,19-Jan,16:55,08:40 + 1 day,Pune,Lucknow,1 Stop,15h 45m,"4,365"
745,Vistara,19-Jan,20:20,14:50 + 1 day,Pune,Lucknow,1 Stop,18h 30m,"4,365"
746,Vistara,19-Jan,13:10,08:40 + 1 day,Pune,Lucknow,1 Stop,19h 30m,"4,365"
747,Vistara,19-Jan,16:55,14:50 + 1 day,Pune,Lucknow,1 Stop,21h 55m,"4,365"
748,Vistara,19-Jan,8:15,08:40 + 1 day,Pune,Lucknow,1 Stop,24h 25m,"4,365"
749,Vistara,19-Jan,13:10,14:50 + 1 day,Pune,Lucknow,1 Stop,25h 40m,"4,365"
750,Air Asia,14-Dec,17:50,20:10,Pune,New Delhi,Non Stop,2h 20m,"2,798"
751,IndiGo,14-Dec,19:50,22:10,Pune,New Delhi,Non Stop,2h 20m,"2,798"
752,SpiceJet,14-Dec,8:25,10:40,Pune,New Delhi,Non Stop,2h 15m,"2,859"
753,Vistara,14-Dec,8:15,10:25,Pune,New Delhi,Non Stop,2h 10m,"2,948"
754,Vistara,14-Dec,16:55,19:05,Pune,New Delhi,Non Stop,2h 10m,"2,948"
755,Vistara,14-Dec,20:20,22:30,Pune,New Delhi,Non Stop,2h 10m,"2,948"
756,Vistara,14-Dec,13:10,15:25,Pune,New Delhi,Non Stop,2h 15m,"2,948"
757,Air Asia,14-Dec,18:40,20:50,Pune,New Delhi,Non Stop,2h 10m,"3,112"
758,IndiGo,14-Dec,5:55,8:15,Pune,New Delhi,Non Stop,2h 20m,"3,114"
759,IndiGo,14-Dec,7:15,9:35,Pune,New Delhi,Non Stop,2h 20m,"3,114"
760,IndiGo,25-Nov,8:35,11:25,Chennai,New Delhi,Non Stop,2h 50m,"2,270"
761,IndiGo,25-Nov,18:30,23:45,Chennai,New Delhi,1 Stop,5h 15m,"2,329"
762,IndiGo,25-Nov,17:05,22:25,Chennai,New Delhi,1 Stop,5h 20m,"2,329"
763,IndiGo,25-Nov,15:45,22:25,Chennai,New Delhi,1 Stop,6h 40m,"2,329"
764,IndiGo,25-Nov,17:05,23:45,Chennai,New Delhi,1 Stop,6h 40m,"2,329"
765,IndiGo,25-Nov,15:45,23:45,Chennai,New Delhi,1 Stop,8h 00m,"2,329"
766,SpiceJet,25-Nov,21:40,00:25 + 1 day,Chennai,New Delhi,Non Stop,2h 45m,"2,520"
767,Vistara,25-Nov,10:50,13:35,Chennai,New Delhi,Non Stop,2h 45m,"2,643"
768,Vistara,25-Nov,17:25,20:10,Chennai,New Delhi,Non Stop,2h 45m,"2,643"
769,Vistara,25-Nov,21:05,23:55,Chennai,New Delhi,Non Stop,2h 50m,"2,643"
770,Go First,15-Jan,5:50,12:30,Pune,Kolkata,1 Stop,6h 40m,"4,148"
771,Go First,15-Jan,1:35,4:00,Pune,Kolkata,Non Stop,2h 25m,"5,000"
772,IndiGo,15-Jan,4:30,6:55,Pune,Kolkata,Non Stop,2h 25m,"5,000"
773,SpiceJet,15-Jan,12:30,15:10,Pune,Kolkata,Non Stop,2h 40m,"5,000"
774,Go First,15-Jan,1:25,16:30,Pune,Kolkata,1 Stop,15h 05m,"5,180"
775,Air Asia,15-Jan,19:25,01:25 + 1 day,Pune,Kolkata,1 Stop,6h 00m,"5,204"
776,Air Asia,15-Jan,19:25,01:35 + 1 day,Pune,Kolkata,1 Stop,6h 10m,"5,204"
777,Air Asia,15-Jan,19:25,08:05 + 1 day,Pune,Kolkata,1 Stop,12h 40m,"5,204"
778,IndiGo,15-Jan,9:15,19:10,Pune,Kolkata,1 Stop,9h 55m,"5,747"
779,IndiGo,15-Jan,5:00,11:05,Pune,Kolkata,1 Stop,6h 05m,"5,806"
780,IndiGo,13-Dec,21:25,23:59,Patna,Bangalore,Non Stop,2h 34m,"3,659"
781,Air India,13-Dec,21:05,23:55,Patna,Bangalore,Non Stop,2h 50m,"3,669"
782,SpiceJet,13-Dec,18:10,20:40,Patna,Bangalore,Non Stop,2h 30m,"3,940"
783,IndiGo,13-Dec,11:55,14:40,Patna,Bangalore,Non Stop,2h 45m,"4,259"
784,IndiGo,13-Dec,17:05,22:30,Patna,Bangalore,1 Stop,5h 25m,"4,594"
785,IndiGo,13-Dec,17:05,00:45 + 1 day,Patna,Bangalore,1 Stop,7h 40m,"4,594"
786,Go First,13-Dec,14:45,17:10,Patna,Bangalore,Non Stop,2h 25m,"5,109"
787,Go First,13-Dec,12:25,14:55,Patna,Bangalore,Non Stop,2h 30m,"5,109"
788,IndiGo,13-Dec,16:05,21:25,Patna,Bangalore,1 Stop,5h 20m,"5,180"
789,IndiGo,13-Dec,16:05,22:10,Patna,Bangalore,1 Stop,6h 05m,"5,180"
790,IndiGo,19-Jan,14:05,20:25,Pune,Lucknow,1 Stop,6h 20m,"4,310"
791,IndiGo,19-Jan,23:45,09:00 + 1 day,Pune,Lucknow,1 Stop,9h 15m,"4,310"
792,Vistara,19-Jan,8:15,14:50,Pune,Lucknow,1 Stop,6h 35m,"4,365"
793,Vistara,19-Jan,20:20,08:40 + 1 day,Pune,Lucknow,1 Stop,12h 20m,"4,365"
794,Vistara,19-Jan,16:55,08:40 + 1 day,Pune,Lucknow,1 Stop,15h 45m,"4,365"
795,Vistara,19-Jan,20:20,14:50 + 1 day,Pune,Lucknow,1 Stop,18h 30m,"4,365"
796,Vistara,19-Jan,13:10,08:40 + 1 day,Pune,Lucknow,1 Stop,19h 30m,"4,365"
797,Vistara,19-Jan,16:55,14:50 + 1 day,Pune,Lucknow,1 Stop,21h 55m,"4,365"
